price_bucket,body_type,vehicle_level_group,fuel_type_group,sales,weighted_tp,active_months,share_pct,market_rank,model_top3,top1_model,top3_sales,top3_concentration_pct,top3_stable,stable_top3_concentration_pct,stable_model_count,mapped_model_sales_pct,concentration_label
35-40万,轿车,C,其他能源,85038.0,366354.51214458956,12,0.4073536536563676,51,奔驰E级（62.1%）、宝马5系（30.7%）、奥迪A6（5.5%）,奔驰E级,83590.0,98.297231825772,沃尔沃V90（0.8%）,0.7867071191702534,1,100.0,高集中
60万以上,SUV,C,其他能源,82091.0,997108.9976352254,12,0.39323677393994305,52,奔驰GLE级（29.5%）、保时捷卡宴（17.4%）、路虎揽胜（17.1%）,奔驰GLE级,52598.0,64.07279726157556,奔驰GLE级（29.5%）、保时捷卡宴（17.4%）、路虎揽胜（17.1%）,64.07279726157556,3,100.0,高集中
其他,SUV,A,其他能源,79427.0,0.0,12,0.3804755362186824,53,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
40-45万,轿车,C,其他能源,77091.0,413092.17701814696,12,0.36928550194057996,54,奔驰E级（98.3%）、奥迪A6（1.7%）,奔驰E级,77091.0,100.0,奥迪A6（1.7%）,1.69669611238666,1,100.0,高集中
55-60万,SUV,C,其他能源,72566.0,582704.8237733262,12,0.3476096007811564,55,宝马X5（88.0%）、奔驰GLE级（9.4%）、路虎发现（1.4%）,宝马X5,71691.0,98.79420114103024,宝马X5（88.0%）、路虎发现（1.4%）、捷尼赛思GV80（0.0%）,89.38070170603312,3,100.0,高集中
10-15万,轿车,A0,新能源,63909.0,121300.36283044539,12,0.30614036844145914,56,萤火虫萤火虫（100.0%）、欧拉欧拉好猫（0.0%）,萤火虫萤火虫,63909.0,100.0,萤火虫萤火虫（100.0%）,99.99843527515687,1,100.0,高集中
40-45万,SUV,D,新能源,62942.0,408076.25420964044,10,0.3015081924367823,57,AITO问界M8（63.3%）、腾势腾势N9（17.4%）、理想理想L9（11.9%）,AITO问界M8,58257.0,92.55663944583902,腾势腾势N9（17.4%）,17.419211337421753,1,100.0,高集中
25-30万,轿车,C,新能源,59858.0,264791.52522697864,12,0.28673504786757514,58,极氪极氪001（62.2%）、阿维塔阿维塔12（20.8%）、小米小米SU7（14.1%）,极氪极氪001,58165.0,97.17163954692772,极氪极氪001（62.2%）、阿维塔阿维塔12（20.8%）、智己智己L7（0.2%）,83.22864111731096,3,100.0,高集中
20-25万,MPV,B,其他能源,55871.0,219524.0606546502,12,0.267636303575283,59,广汽传祺M8（66.7%）、本田奥德赛（19.1%）、本田艾力绅（8.4%）,广汽传祺M8,52593.0,94.13291331817938,广汽传祺M8（66.7%）、本田艾力绅（8.4%）、迈克萨斯G90（0.4%）,75.48638828730468,3,100.0,高集中
15-20万,轿车,C,其他能源,55575.0,159735.7322666667,12,0.2662183882729207,60,别克君越（100.0%）,别克君越,55575.0,100.0,别克君越（100.0%）,100.0,1,100.0,高集中
35-40万,SUV,B,其他能源,55499.0,372300.6069778141,12,0.2658543289385304,61,奔驰GLC级（87.6%）、福特烈马（7.8%）、雷克萨斯NX（2.8%）,奔驰GLC级,54476.0,98.15672354456837,奔驰GLC级（87.6%）、福特烈马（7.8%）、宝马X4（0.6%）,96.02875727490586,3,100.0,高集中
5-10万,MPV,B,其他能源,54165.0,73564.31541355092,12,0.2594641295691003,62,五菱星光730（45.5%）、北京汽车制造厂王牌M7（15.3%）、东风风行菱智（14.0%）,五菱星光730,40520.0,74.80845564478908,五菱星光730（45.5%）、北京汽车制造厂王牌M7（15.3%）、东风风行菱智（14.0%）,74.80845564478908,3,100.0,高集中
45-50万,SUV,D,新能源,52512.0,484098.92268532835,11,0.2515458390461109,63,极氪极氪9X（47.4%）、AITO问界M9（27.7%）、理想理想L9（24.9%）,极氪极氪9X,52511.0,99.99809567336989,无满足9个月暴露期车型,0.0,0,100.0,高集中
30-35万,轿车,C,新能源,52444.0,331588.20524808887,12,0.25122010174691956,64,享界享界S9T（63.5%）、享界享界S9（21.7%）、宝马i5（8.2%）,享界享界S9T,48973.0,93.38151170772633,享界享界S9T（63.5%）、享界享界S9（21.7%）、宝马i5（8.2%）,93.38151170772633,3,100.0,高集中
10-15万,SUV,C,新能源,50781.0,137859.76594890977,11,0.24325390867993138,65,启源Q07（94.8%）、别克别克E5（5.2%）,启源Q07,50781.0,100.0,启源Q07（94.8%）,94.78348201098837,1,100.0,高集中
20-25万,SUV,C,其他能源,46190.0,227802.7080893663,12,0.2212618507301162,66,大众揽巡（42.0%）、领克领克09（22.0%）、大众途昂（12.9%）,大众揽巡,35526.0,76.91275167785236,大众揽巡（42.0%）、领克领克09（22.0%）、大众途昂（12.9%）,76.91275167785236,3,100.0,高集中
5万以下,轿车,A,其他能源,44347.0,47323.50336849815,10,0.21243341187115097,67,荣威荣威i5（71.2%）、奇瑞艾瑞泽5（28.8%）,荣威荣威i5,44347.0,100.0,奇瑞艾瑞泽5（28.8%）,28.757300381085532,1,100.0,高集中
