price_bucket,body_type,fuel_type_group,sales,model_top3,top1_model,top3_sales,top3_concentration_pct,top3_stable,stable_top3_concentration_pct,stable_model_count,mapped_model_sales_pct,recent_3m_sales,prior_3m_sales,growth_pct,total_sales,nev_sales,nev_penetration_pct,nev_model_sales,bev_model_sales,bev_route_pct,market_openness,nev_substitution_space,open_convertible_share,opportunity_profile
25-30万,SUV,新能源,929762.0,特斯拉MODEL Y（36.7%）、小米YU7（27.9%）、乐道乐道L90（6.3%）,特斯拉MODEL Y,659463.0,70.92815150543903,特斯拉MODEL Y（36.7%）、小米YU7（27.9%）、乐道乐道L90（6.3%）,70.92815150543903,3,100.0,206674.0,152103.0,35.87766184756382,1217514.0,929762.0,76.36561058024795,929762.0,749817.0,80.6461223409862,0.2907184849456097,0.23634389419752055,0.06870953884724865,头部锁死
25-30万,跑车,其他能源,572.0,斯巴鲁BRZ（100.0%）,斯巴鲁BRZ,572.0,100.0,斯巴鲁BRZ（100.0%）,100.0,1,100.0,98.0,152.0,-35.526315789473685,572.0,,,,,,0.0,,,头部锁死
25-30万,轿车,其他能源,115240.0,奥迪A5（31.7%）、奔驰C级（27.4%）、奥迪A5L Sportback（17.8%）,奥迪A5,88700.0,76.96980215203054,奥迪A5（31.7%）、奥迪A5L Sportback（17.8%）、沃尔沃S90（12.4%）,61.931620964942724,3,100.0,14454.0,37233.0,-61.17959874305052,206452.0,91212.0,44.180729661131885,91212.0,85082.0,93.27939306231636,0.23030197847969458,0.5581927033886811,0.12855288396334258,头部锁死
25-30万,轿车,新能源,91212.0,极氪极氪001（40.8%）、蔚来蔚来ET5（19.3%）、阿维塔阿维塔12（13.7%）,极氪极氪001,67360.0,73.84993202648774,极氪极氪001（40.8%）、阿维塔阿维塔12（13.7%）、奔驰C级（1.6%）,56.060606060606055,3,100.0,21353.0,23223.0,-8.052361882616378,206452.0,91212.0,44.180729661131885,91212.0,85082.0,93.27939306231636,0.2615006797351227,0.5581927033886811,0.14596777135932584,头部锁死
30-35万,MPV,其他能源,7524.0,别克GL8（95.9%）、红旗HQ9（4.1%）,别克GL8,7524.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,19.0,2866.0,-99.3370551290998,213380.0,205856.0,96.47389633517668,205856.0,16379.0,7.95653272190269,0.0,0.03526103664823321,0.0,头部锁死
30-35万,MPV,新能源,205856.0,魏牌高山（34.2%）、腾势腾势D9（28.4%）、岚图梦想家（13.2%）,魏牌高山,156174.0,75.86565366081143,魏牌高山（34.2%）、腾势腾势D9（28.4%）、小鹏X9（11.9%）,74.4933351468988,3,100.0,37420.0,43281.0,-13.541738869249787,213380.0,205856.0,96.47389633517668,205856.0,16379.0,7.95653272190269,0.24134346339188573,0.03526103664823321,0.008510020707472813,头部锁死
30-35万,SUV,其他能源,189487.0,奔驰GLC级（35.9%）、宝马X3（32.6%）、雷克萨斯RX（7.6%）,奔驰GLC级,144074.0,76.03371207523472,宝马X3（32.6%）、雷克萨斯RX（7.6%）、福特探险者（5.6%）,45.734535878450764,3,100.0,44420.0,46487.0,-4.446404371114509,634691.0,445204.0,70.14499969276388,445204.0,177143.0,39.7891752994133,0.23966287924765284,0.29855000307236124,0.07155135333571769,头部锁死
30-35万,SUV,新能源,445204.0,AITO问界M7（28.9%）、特斯拉MODEL Y L（17.9%）、领克领克900（7.9%）,AITO问界M7,243350.0,54.66033548665331,AITO问界M7（28.9%）、特斯拉MODEL Y L（17.9%）、领克领克900（7.9%）,54.66033548665331,3,100.0,99577.0,79557.0,25.16434757469488,634691.0,445204.0,70.14499969276388,445204.0,177143.0,39.7891752994133,0.4533966451334669,0.29855000307236124,0.1353615697975948,混动/增程主导
30-35万,跑车,其他能源,34.0,福特Mustang（100.0%）,福特Mustang,34.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,34.0,,,253.0,219.0,86.56126482213439,219.0,219.0,100.0,0.0,0.13438735177865613,0.0,头部锁死
30-35万,跑车,新能源,219.0,MGCyberster（100.0%）,MGCyberster,219.0,100.0,MGCyberster（100.0%）,100.0,1,100.0,23.0,36.0,-36.111111111111114,253.0,219.0,86.56126482213439,219.0,219.0,100.0,0.0,0.13438735177865613,0.0,头部锁死
30-35万,轿车,其他能源,252199.0,奥迪A6（53.4%）、宝马5系（32.2%）、雷克萨斯ES（6.4%）,奥迪A6,232007.0,91.99362408256971,奥迪A6（53.4%）、宝马5系（32.2%）、雷克萨斯ES（6.4%）,91.99362408256971,3,100.0,45086.0,54092.0,-16.649412112696883,323251.0,71052.0,21.980442442560115,71052.0,38875.0,54.71344930473456,0.08006375917430286,0.7801955755743989,0.062465390671645284,头部锁死
30-35万,轿车,新能源,71052.0,享界享界S9T（46.8%）、腾势腾势Z9GT（23.6%）、享界享界S9（16.0%）,享界享界S9T,61434.0,86.46343523053538,享界享界S9T（46.8%）、腾势腾势Z9GT（23.6%）、享界享界S9（16.0%）,86.46343523053538,3,100.0,19916.0,13598.0,46.46271510516253,323251.0,71052.0,21.980442442560115,71052.0,38875.0,54.71344930473456,0.1353656476946462,0.7801955755743989,0.1056116794161258,头部锁死
35-40万,MPV,其他能源,489.0,红旗HQ9（100.0%）,红旗HQ9,489.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,54.0,90.0,-40.0,40663.0,40174.0,98.79743255539434,40174.0,8682.0,21.610992183999603,0.0,0.012025674446056622,0.0,头部锁死
35-40万,MPV,新能源,40174.0,岚图梦想家（82.9%）、腾势腾势D9（7.9%）、广汽传祺向往M8（7.2%）,岚图梦想家,39379.0,98.02110817941953,岚图梦想家（82.9%）,82.91183352416986,1,100.0,3979.0,3140.0,26.719745222929948,40663.0,40174.0,98.79743255539434,40174.0,8682.0,21.610992183999603,0.01978891820580475,0.012025674446056622,0.00023797508798265087,头部锁死
35-40万,SUV,其他能源,58055.0,奔驰GLC级（83.7%）、福特烈马（7.4%）、雷克萨斯NX（2.6%）,奔驰GLC级,54476.0,93.83515631728532,奔驰GLC级（83.7%）、福特烈马（7.4%）、宝马X4（0.6%）,91.800878477306,3,100.0,2837.0,9077.0,-68.74518012559216,260784.0,202729.0,77.73828148966194,202729.0,72848.0,35.93368486994954,0.06164843682714671,0.22261718510338058,0.013724001472482985,头部锁死
35-40万,SUV,新能源,202729.0,AITO问界M8（43.3%）、蔚来蔚来ES8（15.6%）、坦克坦克500（10.1%）,AITO问界M8,139778.0,68.94820178662154,AITO问界M8（43.3%）、坦克坦克500（10.1%）、方程豹豹8（3.6%）,56.95929048138155,3,100.0,74966.0,28027.0,167.477789274628,260784.0,202729.0,77.73828148966194,202729.0,72848.0,35.93368486994954,0.31051798213378456,0.22261718510338058,0.06912663910660494,头部锁死
