price_bucket,body_type,vehicle_level_group,fuel_type_group,sales,weighted_tp,active_months,share_pct,market_rank,model_top3,top1_model,top3_sales,top3_concentration_pct,top3_stable,stable_top3_concentration_pct,stable_model_count,mapped_model_sales_pct,concentration_label
35-40万,MPV,B,其他能源,25265.0,373834.246295768,6,0.11306459745400813,79,丰田赛那（52.3%）、丰田格瑞维亚（46.3%）、红旗HQ9（1.4%）,丰田赛那,25265.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
25-30万,轿车,C,其他能源,24430.0,279917.81154176255,12,0.10932784942811868,80,红旗H9（51.5%）、捷豹XFL（30.0%）、红旗H7（10.1%）,红旗H9,22362.0,91.53499795333606,红旗H9（51.5%）、红旗H7（10.1%）,61.58002455996725,2,100.0,高集中
50-55万,MPV,B,其他能源,23963.0,520505.33388342126,12,0.10723795562202244,81,别克世纪（68.2%）、奔驰V级（31.8%）,别克世纪,23963.0,100.0,别克世纪（68.2%）,68.16759170387681,1,100.0,高集中
20-25万,SUV,C,其他能源,23943.0,229105.54097270407,12,0.10714845267529455,82,星途星途揽月（29.0%）、北京越野BJ60（28.2%）、别克昂科旗（16.3%）,星途星途揽月,17591.0,73.47032535605396,北京越野BJ60（28.2%）、迈克萨斯D90（0.6%）,28.785031115566134,2,100.0,高集中
35-40万,SUV,C,其他能源,23815.0,360503.4193438266,12,0.10657563381623605,83,福特探险者（66.6%）、坦克坦克500（18.4%）、凯迪拉克XT6（7.7%）,福特探险者,22064.0,92.64749107705228,现代帕里斯帝（2.3%）,2.250682343061096,1,100.0,高集中
20-25万,MPV,B,其他能源,23351.0,227600.63863649932,12,0.10449916545214896,84,本田奥德赛（75.2%）、荣威iMAX8（12.7%）、福特途睿欧（6.6%）,本田奥德赛,22070.0,94.51415356944028,福特途睿欧（6.6%）、奔腾奔腾M9（3.2%）,9.845402766476811,2,100.0,高集中
20-25万,SUV,A0,新能源,23314.0,209008.42759669657,12,0.10433358500070238,85,smart精灵#1（100.0%）,smart精灵#1,23314.0,100.0,smart精灵#1（100.0%）,100.0,1,100.0,高集中
50-55万,SUV,C,其他能源,23107.0,521071.9053088427,12,0.1034072295020687,86,沃尔沃XC90（73.4%）、JEEP牧马人（11.8%）、林肯飞行家（8.3%）,沃尔沃XC90,21586.0,93.41757908858787,沃尔沃XC90（73.4%）,73.38468862249535,1,100.0,高集中
20-25万,轿车,A,其他能源,22195.0,219302.76102781403,12,0.09932589513127689,87,奔驰A级（82.5%）、宝马2系（15.0%）、奔驰B级（2.5%）,奔驰A级,22195.0,100.0,奔驰A级（82.5%）、奔驰B级（2.5%）,84.97409326424871,2,100.0,高集中
10-15万,SUV,A0,新能源,21539.0,128170.79239043301,12,0.09639019847860206,88,比亚迪元（48.5%）、领克领克06（36.8%）、思铭M-NV（6.1%）,比亚迪元,19671.0,91.32735967315104,领克领克06（36.8%）、思铭M-NV（6.1%）、理念理念VE-1（0.2%）,43.052137982264725,3,100.0,高集中
40-45万,轿车,B,其他能源,20888.0,426258.9514919815,12,0.09347687756260921,89,宝马4系（88.9%）、奥迪S4（10.9%）、阿尔法·罗密欧朱丽叶（0.2%）,宝马4系,20888.0,100.0,宝马4系（88.9%）,88.9314438912294,1,100.0,高集中
其他,SUV,A,其他能源,20873.0,0.0,12,0.0934097503525633,90,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
60万以上,MPV,B,其他能源,20700.0,1149887.1750669915,12,0.09263554986336704,91,丰田埃尔法（86.5%）、雷克萨斯LM（13.5%）,丰田埃尔法,20700.0,100.0,丰田埃尔法（86.5%）、雷克萨斯LM（13.5%）,100.0,2,100.0,高集中
25-30万,SUV,A,新能源,19952.0,269597.5306237941,12,0.08928813965574392,92,奥迪Q4（35.7%）、奔驰EQB（33.2%）、宝马iX1（8.8%）,奥迪Q4,15510.0,77.73656776263032,奔驰EQB（33.2%）、沃尔沃XC40（6.7%）、沃尔沃C40（4.7%）,44.612068965517246,3,100.0,高集中
其他,轿车,A00,新能源,18807.0,0.0,12,0.08416409595557217,93,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
35-40万,SUV,B,新能源,17879.0,385548.6233782743,12,0.08001115922739803,94,蔚来蔚来EC6（50.3%）、雷克萨斯RZ（31.7%）、奥迪e-tron（6.0%）,蔚来蔚来EC6,15727.0,87.96353263605347,雷克萨斯RZ（31.7%）,31.651658370154927,1,100.0,高集中
60万以上,SUV,C,新能源,17818.0,784405.6000387935,12,0.07973817523987797,95,特斯拉MODEL X（30.8%）、保时捷卡宴（22.2%）、路特斯ELETRE（16.5%）,特斯拉MODEL X,12383.0,69.49713772589516,特斯拉MODEL X（30.8%）、保时捷卡宴（22.2%）、路特斯ELETRE（16.5%）,69.49713772589516,3,100.0,高集中
40-45万,轿车,C,新能源,17383.0,423680.08253359835,12,0.07779148614854633,96,宝马5系（24.7%）、蔚来蔚来ET7（20.2%）、奔驰E级（18.7%）,宝马5系,11057.0,63.608122878674564,宝马5系（24.7%）、蔚来蔚来ET7（20.2%）、奔驰E级（18.7%）,63.608122878674564,3,100.0,高集中
50-55万,MPV,B,新能源,17313.0,517588.53416618356,12,0.07747822583499872,97,极氪极氪009（100.0%）,极氪极氪009,17313.0,100.0,极氪极氪009（100.0%）,100.0,1,100.0,高集中
55-60万,SUV,C,其他能源,16690.0,570612.1201731842,12,0.07469020904442493,98,大众途锐（48.2%）、奥迪Q7（36.3%）、林肯飞行家（14.0%）,大众途锐,16445.0,98.53205512282804,大众途锐（48.2%）、捷尼赛思GV80（1.5%）,49.69442780107849,2,100.0,高集中
15-20万,SUV,A0,其他能源,16241.0,163340.8392900613,12,0.07268086789038376,99,奥迪Q2L（98.9%）、丰田奕泽IZOA（1.0%）、丰田C-HR（0.1%）,奥迪Q2L,16241.0,100.0,奥迪Q2L（98.9%）,98.87322209223571,1,100.0,高集中
50-55万,SUV,C,新能源,14621.0,530955.102949512,12,0.06543112920542461,100,蔚来蔚来ES8（85.6%）、奔驰EQE SUV（5.7%）、蔚来蔚来EC7（4.6%）,蔚来蔚来ES8,14012.0,95.83475822447166,无满足9个月暴露期车型,0.0,0,100.0,高集中
5万以下,SUV,A0,新能源,14286.0,44540.718539682544,9,0.06393195484773244,101,东风纳米EX1（100.0%）,东风纳米EX1,14286.0,100.0,东风纳米EX1（100.0%）,100.0,1,100.0,高集中
20-25万,MPV,B,新能源,13729.0,218189.25688722543,12,0.06143929778136068,102,广汽传祺E8（84.1%）、大运汽车远志M1（9.0%）、迈克萨斯G50（4.9%）,广汽传祺E8,13464.0,98.06977929929347,大运汽车远志M1（9.0%）,9.046543812367979,1,100.0,高集中
50-55万,轿车,C,其他能源,13362.0,529133.4534569804,10,0.059796918708903884,103,宝马6系（54.8%）、奔驰E级（29.2%）、奥迪A7（16.0%）,宝马6系,13362.0,100.0,宝马6系（54.8%）,54.804669959586896,1,100.0,高集中
30-35万,轿车,B,新能源,12063.0,330760.76409043686,12,0.053983702318927365,104,蔚来蔚来ET5（63.5%）、奔驰C级（36.3%）、沃尔沃S60（0.2%）,蔚来蔚来ET5,12053.0,99.91710188178729,奔驰C级（36.3%）,36.25963690624223,1,100.0,高集中
其他,SUV,C,其他能源,11361.0,0.0,12,0.0508421488887784,105,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
15-20万,SUV,C,新能源,11276.0,191750.8486737855,5,0.05046176136518487,106,飞凡R7（49.4%）、别克别克E5（46.7%）、别克别克E4（4.0%）,飞凡R7,11276.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
其他,SUV,B,其他能源,11221.0,0.0,12,0.050215628261683166,107,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
5-10万,轿车,B,新能源,11141.0,97382.92610000001,2,0.049857616474771604,108,五菱星光（100.0%）,五菱星光,11141.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
10-15万,MPV,A,其他能源,10520.0,116423.447982075,12,0.04707854997887059,109,五菱凯捷（53.0%）、雪佛兰沃兰多（19.0%）、别克GL6（8.8%）,五菱凯捷,8510.0,80.89353612167301,五菱凯捷（53.0%）、五菱佳辰（8.5%）、海马7X（6.6%）,68.12737642585552,3,100.0,高集中
15-20万,SUV,C,其他能源,10502.0,184774.88301429898,12,0.04699799732681549,110,福特领裕（58.3%）、星途星途揽月（27.6%）、雪佛兰开拓者（14.1%）,福特领裕,10502.0,100.0,福特领裕（58.3%）,58.27461435916968,1,100.0,高集中
50-55万,SUV,B,其他能源,10272.0,510488.1641278542,12,0.045968713439444746,111,保时捷Macan（94.2%）、奥迪SQ5（5.4%）、宝马X3（0.4%）,保时捷Macan,10272.0,100.0,奥迪SQ5（5.4%）,5.364096573208723,1,100.0,高集中
25-30万,轿车,A,其他能源,9833.0,270127.63671674323,11,0.04400412375876754,112,宝马2系（74.3%）、奔驰CLA级（22.5%）、现代伊兰特（3.1%）,宝马2系,9824.0,99.90847147360927,无满足9个月暴露期车型,0.0,0,100.0,高集中
10-15万,轿车,C,新能源,9481.0,145988.31930507338,4,0.04242887189635666,113,零跑零跑C01（63.3%）、启源A07（36.7%）,零跑零跑C01,9481.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
5万以下,MPV,A,其他能源,9242.0,46351.00739249165,12,0.041359311682958366,114,长安凯程欧诺（63.6%）、东风风光风光（36.4%）、欧尚汽车欧尚（0.0%）,长安凯程欧诺,9242.0,100.0,东风风光风光（36.4%）,36.4098679939407,1,100.0,高集中
45-50万,SUV,C,新能源,9156.0,482332.43991086184,12,0.04097444901202844,115,蔚来蔚来EC7（32.7%）、蔚来蔚来ES7（22.8%）、蔚来蔚来ES8（21.2%）,蔚来蔚来EC7,7026.0,76.73656618610747,无满足9个月暴露期车型,0.0,0,100.0,高集中
其他,SUV,D,其他能源,9083.0,0.0,12,0.04064776325647163,116,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
20-25万,跑车,跑车,新能源,9038.0,208950.7232266455,10,0.04044638162633388,117,哪吒哪吒GT（100.0%）,哪吒哪吒GT,9038.0,100.0,哪吒哪吒GT（100.0%）,100.0,1,100.0,高集中
其他,轿车,B,新能源,8934.0,0.0,12,0.039980966303348846,118,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
其他,SUV,A,新能源,8631.0,0.0,12,0.038624996660421296,119,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
其他,轿车,B,其他能源,8614.0,0.0,12,0.03854891915570259,120,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
20-25万,轿车,A0,其他能源,8585.0,225541.95745619247,8,0.03841913988294715,121,MINIMINI（100.0%）,MINIMINI,8585.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
其他,SUV,B,新能源,8381.0,0.0,12,0.03750620982632267,122,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
15-20万,SUV,A0,新能源,8347.0,163544.79006667263,12,0.03735405481688525,123,本田极湃1（40.4%）、本田e:NS1（36.5%）、领克领克06（12.3%）,本田极湃1,7443.0,89.16976159099077,启辰启辰T60（7.7%）、奥迪Q2L（2.4%）,10.111417275667904,2,100.0,高集中
60万以上,SUV,D,新能源,8208.0,977698.6650476166,12,0.036732009337126406,124,仰望U8（67.2%）、红旗E-HS9（18.2%）、奔驰EQS SUV（12.3%）,仰望U8,8017.0,97.67300194931774,奔驰EQS SUV（12.3%）、宝马XM（2.3%）,14.632066276803119,2,100.0,高集中
50-55万,SUV,D,新能源,7415.0,517653.7541611337,3,0.033183217499365536,125,AITO问界M9（99.5%）、红旗E-HS9（0.5%）,AITO问界M9,7415.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
其他,SUV,A0,其他能源,7245.0,0.0,12,0.032422442452178464,126,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
60万以上,跑车,跑车,其他能源,7165.0,1340764.072341504,12,0.0320644306652669,127,保时捷911（55.0%）、奔驰AMG GT（17.4%）、路特斯EMIRA（9.7%）,保时捷911,5883.0,82.10746685275645,保时捷911（55.0%）、奔驰AMG GT（17.4%）、路特斯EMIRA（9.7%）,82.10746685275645,3,100.0,高集中
10-15万,SUV,D,其他能源,6852.0,148126.01256429448,6,0.030663709548975408,128,哈弗哈弗H5（100.0%）,哈弗哈弗H5,6852.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
40-45万,MPV,B,其他能源,6476.0,428262.1865742021,9,0.028981054150491063,129,红旗HQ9（100.0%）,红旗HQ9,6476.0,100.0,红旗HQ9（100.0%）,100.0,1,100.0,高集中
55-60万,轿车,C,其他能源,6374.0,570786.1545594974,12,0.028524589122178815,130,奔驰CLS级（38.0%）、奥迪A7（36.9%）、宝马6系（21.3%）,奔驰CLS级,6131.0,96.18763727643552,奔驰CLS级（38.0%）、奥迪S5（3.8%）,41.79479133981801,2,100.0,高集中
其他,MPV,B,其他能源,6235.0,0.0,12,0.027902543642419973,131,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
25-30万,轿车,A0,其他能源,6186.0,275958.1832974605,11,0.027683261422936645,132,MINIMINI（60.0%）、MINIMINI CLUBMAN（40.0%）,MINIMINI,6186.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
35-40万,轿车,C,新能源,6161.0,379425.39434311335,10,0.02757138273952678,133,奔驰EQE（86.7%）、智己智己L7（6.0%）、沃尔沃S90（5.0%）,奔驰EQE,6018.0,97.67894822269112,无满足9个月暴露期车型,0.0,0,100.0,高集中
45-50万,SUV,C,其他能源,6091.0,476707.7257811224,12,0.02725812242597916,134,奥迪Q6（76.8%）、JEEP牧马人（23.2%）,奥迪Q6,6091.0,100.0,奥迪Q6（76.8%）,76.7854211131177,1,100.0,高集中
60万以上,轿车,C,新能源,6075.0,838882.7099319267,12,0.02718652006859685,135,保时捷Taycan（52.7%）、特斯拉MODEL S（24.4%）、高合HiPhi Z（20.2%）,保时捷Taycan,5912.0,97.31687242798354,保时捷Taycan（52.7%）、特斯拉MODEL S（24.4%）、奔驰EQE AMG（2.6%）,79.6872427983539,3,100.0,高集中
15-20万,MPV,A,新能源,5848.0,166187.705909367,12,0.026170661623235284,136,比亚迪宋MAX（67.6%）、极狐考拉（19.0%）、瑞风瑞风M3（13.3%）,比亚迪宋MAX,5848.0,100.0,瑞风瑞风M3（13.3%）,13.337893296853625,1,100.0,高集中
30-35万,MPV,B,新能源,5657.0,312226.95891543373,9,0.02531590848198393,137,岚图梦想家（43.0%）、迈克萨斯大家9（26.4%）、广汽传祺E9（19.0%）,岚图梦想家,5000.0,88.386070355312,无满足9个月暴露期车型,0.0,0,100.0,高集中
40-45万,SUV,B,新能源,5602.0,413459.0241288466,9,0.02506977537848223,138,沃尔沃XC60（87.2%）、蔚来蔚来ES6（5.5%）、蔚来蔚来EC6（3.8%）,沃尔沃XC60,5407.0,96.51910032131381,沃尔沃XC60（87.2%）、捷尼赛思GV70（0.8%）,88.07568725455195,2,100.0,高集中
60万以上,轿车,D,新能源,5160.0,1015493.8237490688,12,0.023091760255795842,139,宝马i7（28.8%）、奔驰EQS（28.4%）、保时捷PANAMERA（25.1%）,宝马i7,4249.0,82.34496124031008,宝马i7（28.8%）、奔驰EQS（28.4%）、保时捷PANAMERA（25.1%）,82.34496124031008,3,100.0,高集中
40-45万,SUV,C,新能源,5130.0,432002.56768752175,8,0.022957505835704006,140,奔驰EQE SUV（53.4%）、蔚来蔚来ES7（31.9%）、蔚来蔚来EC7（10.6%）,奔驰EQE SUV,4918.0,95.86744639376218,无满足9个月暴露期车型,0.0,0,100.0,高集中
其他,MPV,A,新能源,4840.0,0.0,12,0.021659713108149587,141,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
其他,MPV,A,其他能源,4440.0,0.0,12,0.01986965417359177,142,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
10-15万,MPV,A,新能源,4282.0,125897.56716539913,12,0.019162580894441433,143,极狐考拉（77.6%）、比亚迪宋MAX（14.6%）、东风风光风光（7.7%）,极狐考拉,4277.0,99.88323213451659,东风风光风光（7.7%）,7.730032695002335,1,100.0,高集中
45-50万,MPV,B,其他能源,4224.0,491250.67339189595,5,0.01890302234893055,144,奔驰V级（100.0%）,奔驰V级,4224.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
50-55万,SUV,B,新能源,3599.0,548578.2921316853,12,0.016106055263683958,145,雷克萨斯RX（98.2%）、奥迪e-tron（1.8%）,雷克萨斯RX,3599.0,100.0,雷克萨斯RX（98.2%）,98.24951375382051,1,100.0,高集中
55-60万,MPV,B,新能源,3544.0,559800.0,1,0.015859922160182262,146,理想理想MEGA（100.0%）,理想理想MEGA,3544.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
25-30万,MPV,B,新能源,3516.0,283215.898425914,12,0.015734618034763215,147,荣威iMAX8（63.0%）、迈克萨斯大家9（28.6%）、迈克萨斯大家7（8.4%）,荣威iMAX8,3516.0,100.0,荣威iMAX8（63.0%）,62.99772468714448,1,100.0,高集中
其他,SUV,A0,新能源,3513.0,0.0,12,0.01572119259275403,148,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
60万以上,轿车,B,其他能源,3186.0,847087.9403439119,12,0.014257819413753014,149,宝马M4（37.0%）、宝马M3（25.4%）、奥迪RS5（15.4%）,宝马M4,2478.0,77.77777777777779,宝马M4（37.0%）、宝马M3（25.4%）、奥迪RS5（15.4%）,77.77777777777779,3,100.0,高集中
60万以上,SUV,B,其他能源,2933.0,651161.4063416144,12,0.013125607137645195,150,玛莎拉蒂Grecale（63.0%）、宝马X3（15.3%）、宝马X3M（8.2%）,玛莎拉蒂Grecale,2537.0,86.49846573474258,玛莎拉蒂Grecale（63.0%）、宝马X3M（8.2%）、宝马X4M（6.2%）,77.36106375724515,3,100.0,高集中
10-15万,MPV,B,新能源,2757.0,137619.70935822083,12,0.012337981206439754,151,东风风行菱智（100.0%）,东风风行菱智,2757.0,100.0,东风风行菱智（100.0%）,100.0,1,100.0,高集中
其他,SUV,C,新能源,2598.0,0.0,12,0.011626432779953021,152,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
55-60万,SUV,C,新能源,2588.0,566831.0470771025,7,0.011581681306589077,153,宝马iX（86.1%）、JEEP牧马人（13.9%）,宝马iX,2588.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
55-60万,跑车,跑车,其他能源,2556.0,565956.5920771695,12,0.011438476591824452,154,保时捷718（91.8%）、捷豹F-TYPE（4.2%）、丰田SUPRA（4.0%）,保时捷718,2556.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
15-20万,SUV,D,其他能源,2247.0,152203.2752011084,2,0.010055656064878538,155,哈弗哈弗H5（100.0%）,哈弗哈弗H5,2247.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
20-25万,轿车,C,其他能源,2216.0,228023.55345583343,3,0.009916926497450308,156,别克君越（78.3%）、红旗H7（21.7%）,别克君越,2216.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
60万以上,轿车,C,其他能源,2136.0,918110.248569595,12,0.009558914710538744,157,奔驰CLS级（37.7%）、玛莎拉蒂Ghibli（24.2%）、奥迪A7（10.1%）,奔驰CLS级,1536.0,71.91011235955057,玛莎拉蒂Ghibli（24.2%）、奔驰E级AMG（6.7%）、奥迪RS6（6.6%）,37.4063670411985,3,100.0,高集中
40-45万,轿车,A,其他能源,2123.0,416047.56146947347,12,0.009500737795165614,158,本田思域（53.3%）、奔驰A级AMG（46.7%）,本田思域,2123.0,100.0,本田思域（53.3%）、奔驰A级AMG（46.7%）,100.0,2,100.0,高集中
45-50万,轿车,C,新能源,2018.0,464128.30430897046,6,0.009030847324844188,159,蔚来蔚来ET7（59.3%）、宝马i5（38.3%）、捷尼赛思G80（2.4%）,蔚来蔚来ET7,2018.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
40-45万,SUV,A,其他能源,1908.0,414032.3159319261,6,0.008538581117840787,160,奔驰AMG GLB（78.5%）、奔驰GLA级 AMG（21.5%）,奔驰AMG GLB,1908.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
45-50万,SUV,B,新能源,1885.0,464781.6249841384,12,0.008435652729103713,161,雷克萨斯NX（91.5%）、奥迪e-tron（8.5%）,雷克萨斯NX,1885.0,100.0,雷克萨斯NX（91.5%）、奥迪e-tron（8.5%）,100.0,2,100.0,高集中
50-55万,跑车,跑车,其他能源,1833.0,540089.49131065,9,0.008202945067611198,162,保时捷718（98.6%）、丰田SUPRA（1.4%）,保时捷718,1833.0,100.0,保时捷718（98.6%）,98.63611565739225,1,100.0,高集中
其他,跑车,跑车,其他能源,1657.0,0.0,12,0.007415319136405758,163,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
35-40万,轿车,A,其他能源,1628.0,370020.00404821255,11,0.007285539863650315,164,奔驰A级AMG（100.0%）,奔驰A级AMG,1628.0,100.0,奔驰A级AMG（100.0%）,100.0,1,100.0,高集中
其他,轿车,C,新能源,1433.0,0.0,12,0.00641288613305338,165,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
55-60万,轿车,A,其他能源,1410.0,594128.3333333334,12,0.006309957744316305,166,宝马M2（100.0%）,宝马M2,1410.0,100.0,宝马M2（100.0%）,100.0,1,100.0,高集中
55-60万,MPV,B,其他能源,1379.0,555858.1410000002,1,0.006171228176888075,167,别克世纪（100.0%）,别克世纪,1379.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
30-35万,跑车,跑车,其他能源,1338.0,323427.1191486584,10,0.005987747136095898,168,斯巴鲁BRZ（54.0%）、福特Mustang（45.3%）、丰田86（0.7%）,斯巴鲁BRZ,1338.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
30-35万,SUV,A,其他能源,1320.0,329402.28790327464,9,0.005907194484040797,169,MINIMINI COUNTRYMAN（77.9%）、宝马X2（21.5%）、阿尔法·罗密欧托纳利（0.6%）,MINIMINI COUNTRYMAN,1320.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
35-40万,轿车,B,新能源,1289.0,361302.80320750055,12,0.005768464916612566,170,奔驰C级（47.6%）、宝马i4（29.3%）、沃尔沃S60（23.1%）,奔驰C级,1289.0,100.0,沃尔沃S60（23.1%）,23.11869666408068,1,100.0,高集中
其他,SUV,D,新能源,1190.0,0.0,8,0.005325425330309506,171,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
45-50万,轿车,B,其他能源,1186.0,471935.625,4,0.005307524740963928,172,奥迪S4（100.0%）,奥迪S4,1186.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
15-20万,MPV,B,新能源,1184.0,170290.1053978799,10,0.005298574446291139,173,迈克萨斯G50（79.4%）、五菱五菱征程（13.3%）、吉利嘉际（7.3%）,迈克萨斯G50,1184.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
35-40万,SUV,A,其他能源,1184.0,385547.7988524267,6,0.005298574446291139,174,奔驰AMG GLB（84.2%）、奔驰GLA级 AMG（15.8%）,奔驰AMG GLB,1184.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
40-45万,轿车,B,新能源,1179.0,435175.78412484267,6,0.005276198709609167,175,宝马i4（100.0%）,宝马i4,1179.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
30-35万,轿车,A0,其他能源,1175.0,320112.07161793375,5,0.005258298120263588,176,MINIMINI CLUBMAN（100.0%）,MINIMINI CLUBMAN,1175.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
10-15万,SUV,C,其他能源,1157.0,145720.09479893907,12,0.005177745468208486,177,奔腾奔腾T99（100.0%）,奔腾奔腾T99,1157.0,100.0,奔腾奔腾T99（100.0%）,100.0,1,100.0,高集中
45-50万,跑车,跑车,其他能源,1111.0,465169.2272690646,11,0.004971888690734337,178,宝马Z4（100.0%）,宝马Z4,1111.0,100.0,宝马Z4（100.0%）,100.0,1,100.0,高集中
其他,轿车,A00,其他能源,1095.0,0.0,12,0.004900286333352024,179,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
30-35万,轿车,A,新能源,956.0,332204.40635109483,12,0.004278240853593183,180,PolestarPolestar 2（100.0%）,PolestarPolestar 2,956.0,100.0,PolestarPolestar 2（100.0%）,100.0,1,100.0,高集中
55-60万,SUV,D,新能源,954.0,580985.8041930026,6,0.004269290558920394,181,红旗E-HS9（100.0%）,红旗E-HS9,954.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
15-20万,MPV,A,其他能源,910.0,153183.39681414302,8,0.004072384076119034,182,大众途安（100.0%）,大众途安,910.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
45-50万,轿车,A,其他能源,879.0,476109.84616317257,10,0.003933654508690804,183,奔驰CLA级AMG（100.0%）,奔驰CLA级AMG,879.0,100.0,奔驰CLA级AMG（100.0%）,100.0,1,100.0,高集中
其他,跑车,跑车,新能源,832.0,0.0,12,0.0037233225838802595,184,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
30-35万,跑车,跑车,新能源,765.0,340577.9671446045,5,0.0034234877123418255,185,MGCyberster（100.0%）,MGCyberster,765.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
45-50万,轿车,B,新能源,588.0,460778.76318550715,3,0.002631386633799991,186,宝马i4（100.0%）,宝马i4,588.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
30-35万,轿车,A,其他能源,565.0,323390.53614904766,6,0.002528458245062917,187,奔驰CLA级（71.0%）、奔驰A级AMG（29.0%）,奔驰CLA级,565.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
40-45万,SUV,C,其他能源,499.0,420995.64254350204,4,0.002233098520860877,188,英菲尼迪QX60（100.0%）,英菲尼迪QX60,499.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
其他,轿车,A0,其他能源,496.0,0.0,11,0.002219673078851693,189,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
35-40万,SUV,D,其他能源,433.0,358616.6666666667,3,0.001937738796658837,190,北京越野BJ90（100.0%）,北京越野BJ90,433.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
其他,轿车,D,新能源,338.0,0.0,12,0.0015125997997013556,191,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
5万以下,轿车,A00,其他能源,319.0,45600.833333333336,3,0.0014275720003098591,193,昌河昌河北斗星（61.1%）、昌河北斗星 X5（38.9%）,昌河昌河北斗星,319.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
55-60万,SUV,B,其他能源,319.0,581725.0,9,0.0014275720003098591,192,宝马X3（39.8%）、奥迪SQ5（36.7%）、奔驰AMG GLC（23.5%）,宝马X3,319.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
