数据日期,主体,月度累计,月日均,4月W3(13~19),4月W4(20~26),4月W5(27~30),5月W1(01~04),每日_04/26_周日,每日_04/27_周一,每日_04/28_周二,每日_04/29_周三,每日_04/30_周四,每日_05/01_周五,每日_05/02_周六,每日_05/03_周日,每日_05/04_周一,下月累计,下月日均,环比,5月W1(01~05),5月W2(06~10),5月W3(11~13),每日_05/05_周二,每日_05/06_周三,每日_05/07_周四,每日_05/08_周五,每日_05/09_周六,每日_05/10_周日,每日_05/11_周一,每日_05/12_周二,每日_05/13_周三,5月W3(11~17),5月W4(18~22),每日_05/14_周四,每日_05/15_周五,每日_05/16_周六,每日_05/17_周日,每日_05/18_周一,每日_05/19_周二,每日_05/20_周三,每日_05/21_周四,每日_05/22_周五,5月W4(18~24),5月W5(25~31),每日_05/23_周六,每日_05/24_周日,每日_05/25_周一,每日_05/26_周二,每日_05/27_周三,每日_05/28_周四,每日_05/29_周五,每日_05/30_周六,每日_05/31_周日,6月W1(01~07),6月W2(08~09),每日_06/01_周一,每日_06/02_周二,每日_06/03_周三,每日_06/04_周四,每日_06/05_周五,每日_06/06_周六,每日_06/07_周日,每日_06/08_周一,每日_06/09_周二,6月W2(08~14),6月W3(15~18),每日_06/10_周三,每日_06/11_周四,每日_06/12_周五,每日_06/13_周六,每日_06/14_周日,每日_06/15_周一,每日_06/16_周二,每日_06/17_周三,每日_06/18_周四,6月W3(15~21),6月W4(22~27),每日_06/19_周五,每日_06/20_周六,每日_06/21_周日,每日_06/22_周一,每日_06/23_周二,每日_06/24_周三,每日_06/25_周四,每日_06/26_周五,每日_06/27_周六,6月W4(22~28),6月W5(29~30),7月W1(01~05),7月W2(06~06),每日_06/28_周日,每日_06/29_周一,每日_06/30_周二,每日_07/01_周三,每日_07/02_周四,每日_07/03_周五,每日_07/04_周六,每日_07/05_周日,每日_07/06_周一,7月W2(06~12),7月W3(13~15),每日_07/07_周二,每日_07/08_周三,每日_07/09_周四,每日_07/10_周五,每日_07/11_周六,每日_07/12_周日,每日_07/13_周一,每日_07/14_周二,每日_07/15_周三,7月W3(13~19),7月W4(20~24),每日_07/16_周四,每日_07/17_周五,每日_07/18_周六,每日_07/19_周日,每日_07/20_周一,每日_07/21_周二,每日_07/22_周三,每日_07/23_周四,每日_07/24_周五,7月W4(20~26),7月W5(27~31),8月W1(01~01),每日_07/25_周六,每日_07/26_周日,每日_07/27_周一,每日_07/28_周二,每日_07/29_周三,每日_07/30_周四,每日_07/31_周五,每日_08/01_周六,8月W1(01~09),8月W2(10~10),每日_08/02_周日,每日_08/03_周一,每日_08/04_周二,每日_08/05_周三,每日_08/06_周四,每日_08/07_周五,每日_08/08_周六,每日_08/09_周日,每日_08/10_周一,8月W2(10~16),8月W3(17~19),每日_08/11_周二,每日_08/12_周三,每日_08/13_周四,每日_08/14_周五,每日_08/15_周六,每日_08/16_周日,每日_08/17_周一,每日_08/18_周二,每日_08/19_周三,8月W3(17~22),每日_08/20_周四,每日_08/21_周五,每日_08/22_周六,12月W1(01~07),12月W2(08~14),12月W3(15~21),12月W4(22~22),每日_12/14_周日,每日_12/15_周一,每日_12/16_周二,每日_12/17_周三,每日_12/18_周四,每日_12/19_周五,每日_12/20_周六,每日_12/21_周日,每日_12/22_周一,2月W2(09~14),2月W3(15~23),2月W4(24~28),3月W1(01~03),每日_02/23_周一,每日_02/24_周二,每日_02/25_周三,每日_02/26_周四,每日_02/27_周五,每日_02/28_周六,每日_03/01_周日,每日_03/02_周一,每日_03/03_周二,3月W1(01~08),3月W2(09~12),每日_03/04_周三,每日_03/05_周四,每日_03/06_周五,每日_03/07_周六,每日_03/08_周日,每日_03/09_周一,每日_03/10_周二,每日_03/11_周三,每日_03/12_周四,3月W2(09~15),3月W3(16~21),每日_03/13_周五,每日_03/14_周六,每日_03/15_周日,每日_03/16_周一,每日_03/17_周二,每日_03/18_周三,每日_03/19_周四,每日_03/20_周五,每日_03/21_周六,3月W3(16~22),3月W4(23~29),3月W5(30~30),每日_03/22_周日,每日_03/23_周一,每日_03/24_周二,每日_03/25_周三,每日_03/26_周四,每日_03/27_周五,每日_03/28_周六,每日_03/29_周日,每日_03/30_周一,3月W5(30~31),4月W1(01~05),4月W2(06~08),每日_03/31_周二,每日_04/01_周三,每日_04/02_周四,每日_04/03_周五,每日_04/04_周六,每日_04/05_周日,每日_04/06_周一,每日_04/07_周二,每日_04/08_周三,4月W2(06~12),4月W3(13~17),每日_04/09_周四,每日_04/10_周五,每日_04/11_周六,每日_04/12_周日,每日_04/13_周一,每日_04/14_周二,每日_04/15_周三,每日_04/16_周四,每日_04/17_周五,每日_04/18_周六,每日_04/19_周日,每日_04/20_周一,每日_04/21_周二,每日_04/22_周三,每日_04/23_周四,每日_04/24_周五,每日_04/25_周六,11月W2(10~16),11月W3(17~23),11月W4(24~30),12月W1(01~04),每日_11/26_周三,每日_11/27_周四,每日_11/28_周五,每日_11/29_周六,每日_11/30_周日,每日_12/01_周一,每日_12/02_周二,每日_12/03_周三,每日_12/04_周四,12月W2(08~13),每日_12/05_周五,每日_12/06_周六,每日_12/07_周日,每日_12/08_周一,每日_12/09_周二,每日_12/10_周三,每日_12/11_周四,每日_12/12_周五,每日_12/13_周六,12月W4(22~28),12月W5(29~31),每日_12/23_周二,每日_12/24_周三,每日_12/25_周四,每日_12/26_周五,每日_12/27_周六,每日_12/28_周日,每日_12/29_周一,每日_12/30_周二,每日_12/31_周三,1月W1(01~04),1月W2(05~09),每日_01/01_周四,每日_01/02_周五,每日_01/03_周六,每日_01/04_周日,每日_01/05_周一,每日_01/06_周二,每日_01/07_周三,每日_01/08_周四,每日_01/09_周五,1月W2(05~11),1月W3(12~18),每日_01/10_周六,每日_01/11_周日,每日_01/12_周一,每日_01/13_周二,每日_01/14_周三,每日_01/15_周四,每日_01/16_周五,每日_01/17_周六,每日_01/18_周日,1月W4(19~25),1月W5(26~27),每日_01/19_周一,每日_01/20_周二,每日_01/21_周三,每日_01/22_周四,每日_01/23_周五,每日_01/24_周六,每日_01/25_周日,每日_01/26_周一,每日_01/27_周二,1月W5(26~31),2月W1(01~05),每日_01/28_周三,每日_01/29_周四,每日_01/30_周五,每日_01/31_周六,每日_02/01_周日,每日_02/02_周一,每日_02/03_周二,每日_02/04_周三,每日_02/05_周四,2月W1(01~08),每日_02/06_周五,每日_02/07_周六,每日_02/08_周日,每日_02/09_周一,每日_02/10_周二,每日_02/11_周三,每日_02/12_周四,每日_02/13_周五,每日_02/14_周六,每日_02/15_周日,每日_02/16_周一,每日_02/17_周二,每日_02/18_周三,每日_02/19_周四,每日_02/20_周五,每日_02/21_周六,每日_02/22_周日,2月W4(24~26)
2026-07-24,荣威新i6,1408.0,47.0,,,,,,,,,,,,,,936,39,0.0709382151029749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,36.0,,,,,,,,,,,46.0,49.0,44.0,40.0,67.0,62.0,72.0,46.0,53.0,40.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,M7 DMH,858.0,29.0,,,,,,,,,,,,,,376,16,-0.0079155672823219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,14.0,,,,,,,,,,,17.0,23.0,15.0,16.0,16.0,19.0,19.0,48.0,17.0,16.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,尚界H5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,尚界Z7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,智己LS9,760.0,25.0,,,,,,,,,,,,,,388,16,-0.240704500978474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,16.0,,,,,,,,,,,16.0,23.0,21.0,20.0,13.0,7.0,14.0,27.0,33.0,19.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,智己LS8,1397.0,47.0,,,,,,,,,,,,,,587,24,-0.432850241545894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,23.0,,,,,,,,,,,26.0,28.0,22.0,23.0,25.0,20.0,22.0,34.0,37.0,20.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,智己LS6,3075.0,103.0,,,,,,,,,,,,,,1955,81,-0.059191530317613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,66.0,,,,,,,,,,,93.0,97.0,106.0,96.0,97.0,60.0,82.0,117.0,111.0,77.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,大众ID.ERA 9X,3020.0,101.0,,,,,,,,,,,,,,1326,55,-0.4696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,58.0,,,,,,,,,,,53.0,59.0,59.0,49.0,44.0,45.0,86.0,61.0,56.0,47.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,奥迪E7X,3364.0,112.0,,,,,,,,,,,,,,1548,65,-0.407577497129736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,67.0,,,,,,,,,,,59.0,75.0,63.0,74.0,31.0,19.0,78.0,61.0,66.0,91.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,帕萨特家族,14647.0,488.0,,,,,,,,,,,,,,6931,289,-0.245400108873163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,,,,,,,,,,,280.0,,,,,,,,,,,295.0,372.0,259.0,280.0,185.0,330.0,357.0,423.0,299.0,442.0,340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,途观L家族,14248.0,475.0,,,,,,,,,,,,,,7564,315,-0.175945092057958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0,,,,,,,,,,,307.0,,,,,,,,,,,347.0,373.0,341.0,276.0,253.0,431.0,519.0,367.0,364.0,278.0,337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,奥迪E5,284.0,9.0,,,,,,,,,,,,,,218,9,0.0380952380952382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,10.0,,,,,,,,,,,9.0,9.0,10.0,8.0,3.0,3.0,13.0,10.0,7.0,6.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,GL8陆尚,4458.0,149.0,,,,,,,,,,,,,,2291,95,-0.335942028985507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,,,,,,,,,,,114.0,,,,,,,,,,,84.0,105.0,110.0,92.0,41.0,56.0,125.0,105.0,99.0,97.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,GL8陆尊,1935.0,65.0,,,,,,,,,,,,,,1461,61,0.0790251107828657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,56.0,,,,,,,,,,,65.0,71.0,76.0,67.0,27.0,80.0,86.0,87.0,59.0,56.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,至境世家,938.0,31.0,,,,,,,,,,,,,,724,30,0.00695410292072318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,30.0,,,,,,,,,,,30.0,38.0,36.0,38.0,21.0,8.0,29.0,33.0,48.0,42.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,至境E7,5555.0,185.0,,,,,,,,,,,,,,2982,124,-0.228061092415221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,,,,,,,,,,,110.0,,,,,,,,,,,124.0,175.0,113.0,113.0,95.0,117.0,185.0,171.0,173.0,140.0,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,昂科威Plus,6285.0,210.0,,,,,,,,,,,,,,3478,145,-0.156234837457545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,129.0,,,,,,,,,,,148.0,208.0,161.0,140.0,98.0,121.0,257.0,197.0,209.0,184.0,194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,缤果家族,18796.0,627.0,,,,,,,,,,,,,,12521,522,-0.0958914001010903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.0,,,,,,,,,,,491.0,,,,,,,,,,,566.0,708.0,637.0,575.0,474.0,535.0,892.0,782.0,711.0,561.0,595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,华境S,5589.0,186.0,,,,,,,,,,,,,,5685,237,0.256076005302696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.0,,,,,,,,,,,225.0,,,,,,,,,,,240.0,221.0,274.0,225.0,207.0,168.0,249.0,217.0,202.0,187.0,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-24,五菱星光L,0.0,0.0,,,,,,,,,,,,,,2249,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,76.0,343.0,113.0,93.0,158.0,169.0,311.0,302.0,350.0,352.0,401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-01,全新MG4,10659.0,344.0,,,,,,,,,,,,,,174,174,-0.604545454545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.0,,,,,,,,,,,333.0,574.0,174.0,234.0,163.0,479.0,436.0,413.0,544.0,998.0,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-01,MG 4X,3466.0,112.0,,,,,,,,,,,,,,37,37,-0.758169934640523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,,,,,,,,,,,135.0,124.0,37.0,93.0,48.0,128.0,113.0,90.0,103.0,186.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-01,荣威新i6,1621.0,52.0,,,,,,,,,,,,,,8,8,-0.733333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,45.0,124.0,8.0,37.0,30.0,61.0,87.0,151.0,156.0,163.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-01,M7 DMH,849.0,27.0,,,,,,,,,,,,,,5,5,-0.444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,22.0,87.0,5.0,19.0,18.0,30.0,47.0,122.0,152.0,85.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-01,尚界H5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
